lambda_vac(A),Flux(10^-16^erg/s/cm2/{AA})
5791.750000006518,0.0
5791.8000000065185,0.0
5791.850000006519,0.0
5791.900000006519,0.0
5791.950000006519,0.0
5792.000000006519,0.0
5792.050000006519,0.0
5792.10000000652,0.0
5792.15000000652,0.0
5792.20000000652,0.0
5792.25000000652,0.0
5792.30000000652,0.0
5792.3500000065205,0.0
5792.400000006521,0.0
5792.450000006521,0.0
5792.500000006521,0.0
5792.550000006521,0.0
5792.600000006521,0.0
5792.650000006522,0.0
5792.700000006522,0.0
5792.750000006522,0.0
5792.800000006522,0.0
5792.850000006522,0.0
5792.9000000065225,0.0
5792.950000006523,0.0
5793.000000006523,0.0
5793.050000006523,0.0
5793.100000006523,0.0
5793.150000006523,0.0
5793.200000006524,0.0
5793.250000006524,0.0
5793.300000006524,0.0
5793.350000006524,0.0
5793.400000006524,0.0
5793.4500000065245,0.0
5793.500000006525,0.0
5793.550000006525,0.0
5793.600000006525,0.0
5793.650000006525,0.0
5793.700000006525,0.0
5793.750000006526,0.0
5793.800000006526,0.0
5793.850000006526,0.0
5793.900000006526,0.0
5793.950000006526,0.0
5794.0000000065265,0.0
5794.050000006527,0.0
5794.100000006527,0.0
5794.150000006527,0.0
5794.200000006527,0.0
5794.250000006527,0.0
5794.300000006528,0.0
5794.350000006528,0.0
5794.400000006528,0.0
5794.450000006528,0.0
5794.500000006528,0.0
5794.5500000065285,0.0
5794.600000006529,0.0
5794.650000006529,0.0
5794.700000006529,0.0
5794.750000006529,0.0
5794.800000006529,0.0
5794.85000000653,0.0
5794.90000000653,0.0
5794.95000000653,0.0
5795.00000000653,0.0
5795.05000000653,0.0
5795.1000000065305,0.0
5795.150000006531,0.0
5795.200000006531,0.0
5795.250000006531,0.0
5795.300000006531,0.0
5795.350000006531,0.0
5795.400000006532,0.0
5795.450000006532,0.0
5795.500000006532,0.0
5795.550000006532,0.0
5795.600000006532,0.0
5795.6500000065325,0.0
5795.700000006533,0.0
5795.750000006533,0.0
5795.800000006533,0.0
5795.850000006533,0.0
5795.900000006533,0.0
5795.950000006534,0.0
5796.000000006534,0.0
5796.050000006534,0.0
5796.100000006534,0.0
5796.150000006534,0.0
5796.2000000065345,0.0
5796.250000006535,0.0
5796.300000006535,0.0
5796.350000006535,0.0
5796.400000006535,0.0
5796.450000006535,0.0
5796.500000006536,0.0
5796.550000006536,0.0
5796.600000006536,0.0
5796.650000006536,0.0
5796.700000006536,0.0
5796.7500000065365,0.0
5796.800000006537,0.0
5796.850000006537,0.0
5796.900000006537,0.0
5796.950000006537,0.0
5797.000000006537,0.0
5797.050000006538,0.0
5797.100000006538,0.0
5797.150000006538,0.0
5797.200000006538,0.0
5797.250000006538,0.0
5797.3000000065385,0.0
5797.350000006539,0.0
5797.400000006539,0.0
5797.450000006539,0.0
5797.500000006539,0.0
5797.550000006539,0.0
5797.60000000654,0.0
5797.65000000654,0.0
5797.70000000654,0.0
5797.75000000654,0.0
5797.80000000654,0.0
5797.8500000065405,0.0
5797.900000006541,0.0
5797.950000006541,0.0
5798.000000006541,0.0
5798.050000006541,0.0
5798.100000006541,0.0
5798.150000006542,0.0
5798.200000006542,0.0
5798.250000006542,0.0
5798.300000006542,0.0
5798.350000006542,0.0
5798.4000000065425,0.0
5798.450000006543,0.0
5798.500000006543,0.0
5798.550000006543,0.0
5798.600000006543,0.0
5798.650000006543,0.0
5798.700000006544,0.0
5798.750000006544,0.0
5798.800000006544,0.0
5798.850000006544,0.0
5798.900000006544,0.0
5798.9500000065445,0.0
5799.000000006545,0.0
5799.050000006545,0.0
5799.100000006545,0.0
5799.150000006545,0.0
5799.200000006545,0.0
5799.250000006546,0.0
5799.300000006546,0.0
5799.350000006546,0.0
5799.400000006546,0.0
5799.450000006546,0.0
5799.5000000065465,0.0
5799.550000006547,0.0
5799.600000006547,0.0
5799.650000006547,0.0
5799.700000006547,0.0
5799.750000006547,0.0
5799.800000006548,0.0
5799.850000006548,0.0
5799.900000006548,0.0
5799.950000006548,0.0
5800.000000006548,0.0
5800.0500000065485,0.0
5800.100000006549,0.0
5800.150000006549,0.0
5800.200000006549,0.0
5800.250000006549,0.0
5800.300000006549,0.0
5800.35000000655,0.0
5800.40000000655,0.0
5800.45000000655,0.0
5800.50000000655,0.0
5800.55000000655,0.0
5800.6000000065505,0.0
5800.650000006551,0.0
5800.700000006551,0.0
5800.750000006551,0.0
5800.800000006551,0.0
5800.850000006551,0.0
5800.900000006552,0.0
5800.950000006552,0.0
5801.000000006552,0.0
5801.050000006552,0.0
5801.100000006552,0.0
5801.150000006553,0.0
5801.200000006553,0.0
5801.250000006553,0.0
5801.300000006553,0.0
5801.350000006553,0.0
5801.4000000065535,0.0
5801.450000006554,0.0
5801.500000006554,0.0
5801.550000006554,0.0
5801.600000006554,0.0
5801.650000006554,0.0
5801.700000006555,0.0
5801.750000006555,0.0
5801.800000006555,0.0
5801.850000006555,0.0
5801.900000006555,0.0
5801.9500000065555,0.0
5802.000000006556,0.0
5802.050000006556,0.0
5802.100000006556,0.0
5802.150000006556,0.0
5802.200000006556,0.0
5802.250000006557,0.0
5802.300000006557,0.0
5802.350000006557,0.0
5802.400000006557,0.0
5802.450000006557,0.0
5802.5000000065575,0.0
5802.550000006558,0.0
5802.600000006558,0.0
5802.650000006558,0.0
5802.700000006558,0.0
5802.750000006558,0.0
5802.800000006559,0.0
5802.850000006559,0.0
5802.900000006559,0.0
5802.950000006559,0.0
5803.000000006559,0.0
5803.0500000065595,0.0
5803.10000000656,0.0
5803.15000000656,0.0
5803.20000000656,0.0
5803.25000000656,0.0
5803.30000000656,0.0
5803.350000006561,0.0
5803.400000006561,0.0
5803.450000006561,0.0
5803.500000006561,0.0
5803.550000006561,0.0
5803.6000000065615,0.0
5803.650000006562,0.0
5803.700000006562,0.0
5803.750000006562,0.0
5803.800000006562,0.0
5803.850000006562,0.0
5803.900000006563,0.0
5803.950000006563,0.0
5804.000000006563,0.0
5804.050000006563,0.0
5804.100000006563,0.0
5804.1500000065635,0.0
5804.200000006564,0.0
5804.250000006564,0.0
5804.300000006564,0.0
5804.350000006564,0.0
5804.400000006564,0.0
5804.450000006565,0.0
5804.500000006565,0.0
5804.550000006565,0.0
5804.600000006565,0.0
5804.650000006565,0.0
5804.7000000065655,0.0
5804.750000006566,0.0
5804.800000006566,0.0
5804.850000006566,0.0
5804.900000006566,0.0
5804.950000006566,0.0
5805.000000006567,0.0
5805.050000006567,0.0
5805.100000006567,0.0
5805.150000006567,0.0
5805.200000006567,0.0
5805.2500000065675,0.0
5805.300000006568,0.0
5805.350000006568,0.0
5805.400000006568,0.0
5805.450000006568,0.0
5805.500000006568,0.0
5805.550000006569,0.0
5805.600000006569,0.0
5805.650000006569,0.0
5805.700000006569,0.0
5805.750000006569,0.0
5805.8000000065695,0.0
5805.85000000657,0.0
5805.90000000657,0.0
5805.95000000657,0.0
5806.00000000657,0.0
5806.05000000657,0.0
5806.100000006571,0.0
5806.150000006571,0.0
5806.200000006571,0.0
5806.250000006571,0.0
5806.300000006571,0.0
5806.3500000065715,0.0
5806.400000006572,0.0
5806.450000006572,0.0
5806.500000006572,0.0
5806.550000006572,0.0
5806.600000006572,0.0
5806.650000006573,0.0
5806.700000006573,0.0
5806.750000006573,0.0
5806.800000006573,0.0
5806.850000006573,0.0
5806.9000000065735,0.0
5806.950000006574,0.0
5807.000000006574,0.0
5807.050000006574,0.0
5807.100000006574,0.0
5807.150000006574,0.0
5807.200000006575,0.0
5807.250000006575,0.0
5807.300000006575,0.0
5807.350000006575,0.0
5807.400000006575,0.0
5807.4500000065755,0.0
5807.500000006576,0.0
5807.550000006576,0.0
5807.600000006576,0.0
5807.650000006576,0.0
5807.700000006576,0.0
5807.750000006577,0.0
5807.800000006577,0.0
5807.850000006577,0.0
5807.900000006577,0.0
5807.950000006577,0.0
5808.0000000065775,0.0
5808.050000006578,0.0
5808.100000006578,0.0
5808.150000006578,0.0
5808.200000006578,0.0
5808.250000006578,0.0
5808.300000006579,0.0
5808.350000006579,0.0
5808.400000006579,0.0
5808.450000006579,0.0
5808.500000006579,0.0
5808.5500000065795,0.0
5808.60000000658,0.0
5808.65000000658,0.0
5808.70000000658,0.0
5808.75000000658,0.0
5808.80000000658,0.0
5808.850000006581,0.0
5808.900000006581,0.0
5808.950000006581,0.0
5809.000000006581,0.0
5809.050000006581,0.0
5809.1000000065815,0.0
5809.150000006582,0.0
5809.200000006582,0.0
5809.250000006582,0.0
5809.300000006582,0.0
5809.350000006582,0.0
5809.400000006583,0.0
5809.450000006583,0.0
5809.500000006583,0.0
5809.550000006583,0.0
5809.600000006583,0.0
5809.6500000065835,0.0
5809.700000006584,0.0
5809.750000006584,0.0
5809.800000006584,0.0
5809.850000006584,0.0
5809.900000006584,0.0
5809.950000006585,0.0
5810.000000006585,0.0
5810.050000006585,0.0
5810.100000006585,0.0
5810.150000006585,0.0
5810.2000000065855,0.0
5810.250000006586,0.0
5810.300000006586,0.0
5810.350000006586,0.0
5810.400000006586,0.0
5810.450000006586,0.0
5810.500000006587,0.0
5810.550000006587,0.0
5810.600000006587,0.0
5810.650000006587,0.0
5810.700000006587,0.0
5810.7500000065875,0.0
5810.800000006588,0.0
5810.850000006588,0.0
5810.900000006588,0.0
5810.950000006588,0.0
5811.000000006588,0.0
5811.050000006589,0.0
5811.100000006589,0.0
5811.150000006589,0.0
5811.200000006589,0.0
5811.250000006589,0.0
5811.3000000065895,0.0
5811.35000000659,0.0
5811.40000000659,0.0
5811.45000000659,0.0
5811.50000000659,0.0
5811.55000000659,0.0
5811.600000006591,0.0
5811.650000006591,0.0
5811.700000006591,0.0
5811.750000006591,0.0
5811.800000006591,0.0
5811.8500000065915,0.0
5811.900000006592,0.0
5811.950000006592,0.0
5812.000000006592,0.0
5812.050000006592,0.0
5812.100000006592,0.0
5812.150000006593,0.0
5812.200000006593,0.0
5812.250000006593,0.0
5812.300000006593,0.0
5812.350000006593,0.0
5812.4000000065935,0.0
5812.450000006594,0.0
5812.500000006594,0.0
5812.550000006594,0.0
5812.600000006594,0.0
5812.650000006594,0.0
5812.700000006595,0.0
5812.750000006595,0.0
5812.800000006595,0.0
5812.850000006595,0.0
5812.900000006595,0.0
5812.9500000065955,0.0
5813.000000006596,0.0
5813.050000006596,0.0
5813.100000006596,0.0
5813.150000006596,0.0
5813.200000006596,0.0
5813.250000006597,0.0
5813.300000006597,0.0
5813.350000006597,0.0
5813.400000006597,0.0
5813.450000006597,0.0
5813.5000000065975,0.0
5813.550000006598,0.0
5813.600000006598,0.0
5813.650000006598,0.0
5813.700000006598,0.0
5813.750000006598,0.0
5813.800000006599,0.0
5813.850000006599,0.0
5813.900000006599,0.0
5813.950000006599,0.0
5814.000000006599,0.0
5814.0500000065995,0.0
5814.1000000066,0.0
5814.1500000066,0.0
5814.2000000066,0.0
5814.2500000066,0.0
5814.3000000066,0.0
5814.350000006601,0.0
5814.400000006601,0.0
5814.450000006601,0.0
5814.500000006601,0.0
5814.550000006601,0.0
5814.6000000066015,0.0
5814.650000006602,0.0
5814.700000006602,0.0
5814.750000006602,0.0
5814.800000006602,0.0
5814.850000006602,0.0
5814.900000006603,0.0
5814.950000006603,0.0
5815.000000006603,0.0
5815.050000006603,0.0
5815.100000006603,0.0
5815.1500000066035,0.0
5815.200000006604,0.0
5815.250000006604,0.0
5815.300000006604,0.0
5815.350000006604,0.0
5815.400000006604,0.0
5815.450000006605,0.0
5815.500000006605,0.0
5815.550000006605,0.0
5815.600000006605,0.0
5815.650000006605,0.0
5815.7000000066055,0.0
5815.750000006606,0.0
5815.800000006606,0.0
5815.850000006606,0.0
5815.900000006606,0.0
5815.950000006606,0.0
5816.000000006607,0.0
5816.050000006607,0.0
5816.100000006607,0.0
5816.150000006607,0.0
5816.200000006607,0.0
5816.2500000066075,0.0
5816.300000006608,0.0
5816.350000006608,0.0
5816.400000006608,0.0
5816.450000006608,0.0
5816.500000006608,0.0
5816.550000006609,0.0
5816.600000006609,0.0
5816.650000006609,0.0
5816.700000006609,0.0
5816.750000006609,0.0
5816.8000000066095,0.0
5816.85000000661,0.0
5816.90000000661,0.0
5816.95000000661,0.0
5817.00000000661,0.0
5817.05000000661,0.0
5817.100000006611,0.0
5817.150000006611,0.0
5817.200000006611,0.0
5817.250000006611,0.0
5817.300000006611,0.0
5817.3500000066115,0.0
5817.400000006612,0.0
5817.450000006612,0.0
5817.500000006612,0.0
5817.550000006612,0.0
5817.600000006612,0.0
5817.650000006613,0.0
5817.700000006613,0.0
5817.750000006613,0.0
5817.800000006613,0.0
5817.850000006613,0.0
5817.9000000066135,0.0
5817.950000006614,0.0
5818.000000006614,0.0
5818.050000006614,0.0
5818.100000006614,0.0
5818.150000006614,0.0
5818.200000006615,0.0
5818.250000006615,0.0
5818.300000006615,0.0
5818.350000006615,0.0
5818.400000006615,0.0
5818.4500000066155,0.0
5818.500000006616,0.0
5818.550000006616,0.0
5818.600000006616,0.0
5818.650000006616,0.0
5818.700000006616,0.0
5818.750000006617,0.0
5818.800000006617,0.0
5818.850000006617,0.0
5818.900000006617,0.0
5818.950000006617,0.0
5819.0000000066175,0.0
5819.050000006618,0.0
5819.100000006618,0.0
5819.150000006618,0.0
5819.200000006618,0.0
5819.250000006618,0.0
5819.300000006619,0.0
5819.350000006619,0.0
5819.400000006619,0.0
5819.450000006619,0.0
5819.500000006619,0.0
5819.5500000066195,0.0
5819.60000000662,0.0
5819.65000000662,0.0
5819.70000000662,0.0
5819.75000000662,0.0
5819.80000000662,0.0
5819.850000006621,0.0
5819.900000006621,0.0
5819.950000006621,0.0
5820.000000006621,0.0
5820.050000006621,0.0
5820.1000000066215,0.0
5820.150000006622,0.0
5820.200000006622,0.0
5820.250000006622,0.0
5820.300000006622,0.0
5820.350000006622,0.0
5820.400000006623,0.0
5820.450000006623,0.0
5820.500000006623,0.0
5820.550000006623,0.0
5820.600000006623,0.0
5820.6500000066235,0.0
5820.700000006624,0.0
5820.750000006624,0.0
5820.800000006624,0.0
5820.850000006624,0.0
5820.900000006624,0.0
5820.950000006625,0.0
5821.000000006625,0.0
5821.050000006625,0.0
5821.100000006625,0.0
5821.150000006625,0.0
5821.2000000066255,0.0
5821.250000006626,0.0
5821.300000006626,0.0
5821.350000006626,0.0
5821.400000006626,0.0
5821.450000006626,0.0
5821.500000006627,0.0
5821.550000006627,0.0
5821.600000006627,0.0
5821.650000006627,0.0
5821.700000006627,0.0
5821.7500000066275,0.0
5821.800000006628,0.0
5821.850000006628,0.0
5821.900000006628,0.0
5821.950000006628,0.0
5822.000000006628,0.0
5822.050000006629,0.0
5822.100000006629,0.0
5822.150000006629,0.0
5822.200000006629,0.0
5822.250000006629,0.0
5822.3000000066295,0.0
5822.35000000663,0.0
5822.40000000663,0.0
5822.45000000663,0.0
5822.50000000663,0.0
5822.55000000663,0.0
5822.600000006631,0.0
5822.650000006631,0.0
5822.700000006631,0.0
5822.750000006631,0.0
5822.800000006631,0.0
5822.8500000066315,0.0
5822.900000006632,0.0
5822.950000006632,0.0
5823.000000006632,0.0
5823.050000006632,0.0
5823.100000006632,0.0
5823.150000006633,0.0
5823.200000006633,0.0
5823.250000006633,0.0
5823.300000006633,0.0
5823.350000006633,0.0
5823.4000000066335,0.0
5823.450000006634,0.0
5823.500000006634,0.0
5823.550000006634,0.0
5823.600000006634,0.0
5823.650000006634,0.0
5823.700000006635,0.0
5823.750000006635,0.0
5823.800000006635,0.0
5823.850000006635,0.0
5823.900000006635,0.0
5823.9500000066355,0.0
5824.000000006636,0.0
5824.050000006636,0.0
5824.100000006636,0.0
5824.150000006636,0.0
5824.200000006636,0.0
5824.250000006637,0.0
5824.300000006637,0.0
5824.350000006637,0.0
5824.400000006637,0.0
5824.450000006637,0.0
5824.5000000066375,0.0
5824.550000006638,0.0
5824.600000006638,0.0
5824.650000006638,0.0
5824.700000006638,0.0
5824.750000006638,0.0
5824.800000006639,0.0
5824.850000006639,0.0
5824.900000006639,0.0
5824.950000006639,0.0
5825.000000006639,0.0
5825.0500000066395,0.0
5825.10000000664,0.0
5825.15000000664,0.0
5825.20000000664,0.0
5825.25000000664,0.0
5825.30000000664,0.0
5825.350000006641,0.0
5825.400000006641,0.0
5825.450000006641,0.0
5825.500000006641,0.0
5825.550000006641,0.0
5825.6000000066415,0.0
5825.650000006642,0.0
5825.700000006642,0.0
5825.750000006642,0.0
5825.800000006642,0.0
5825.850000006642,0.0
5825.900000006643,0.0
5825.950000006643,0.0
5826.000000006643,0.0
5826.050000006643,0.0
5826.100000006643,0.0
5826.1500000066435,0.0
5826.200000006644,0.0
5826.250000006644,0.0
5826.300000006644,0.0
5826.350000006644,0.0
5826.400000006644,0.0
5826.450000006645,0.0
5826.500000006645,0.0
5826.550000006645,0.0
5826.600000006645,0.0
5826.650000006645,0.0
5826.7000000066455,0.0
5826.750000006646,0.0
5826.800000006646,0.0
5826.850000006646,0.0
5826.900000006646,0.0
5826.950000006646,0.0
5827.000000006647,0.0
5827.050000006647,0.0
5827.100000006647,0.0
5827.150000006647,0.0
5827.200000006647,0.0
5827.2500000066475,0.0
5827.300000006648,0.0
5827.350000006648,0.0
5827.400000006648,0.0
5827.450000006648,0.0
5827.500000006648,0.0
5827.550000006649,0.0
5827.600000006649,0.0
5827.650000006649,0.0
5827.700000006649,0.0
5827.750000006649,0.0
5827.8000000066495,0.0
5827.85000000665,0.0
5827.90000000665,0.0
5827.95000000665,0.0
5828.00000000665,0.0
5828.05000000665,0.0
5828.100000006651,0.0
5828.150000006651,0.0
5828.200000006651,0.0
5828.250000006651,0.0
5828.300000006651,0.0
5828.3500000066515,0.0
5828.400000006652,0.0
5828.450000006652,0.0
5828.500000006652,0.0
5828.550000006652,0.0
5828.600000006652,0.0
5828.650000006653,0.0
5828.700000006653,0.0
5828.750000006653,0.0
5828.800000006653,0.0
5828.850000006653,0.0
5828.9000000066535,0.0
5828.950000006654,0.0
5829.000000006654,0.0
5829.050000006654,0.0
5829.100000006654,0.0
5829.150000006654,0.0
5829.200000006655,0.0
5829.250000006655,0.0
5829.300000006655,0.0
5829.350000006655,0.0
5829.400000006655,0.0
5829.4500000066555,0.0
5829.500000006656,0.0
5829.550000006656,0.0
5829.600000006656,0.0
5829.650000006656,0.0
5829.700000006656,0.0
5829.750000006657,0.0
5829.800000006657,0.0
5829.850000006657,0.0
5829.900000006657,0.0
5829.950000006657,0.0
5830.0000000066575,0.0
5830.050000006658,0.0
5830.100000006658,0.0
5830.150000006658,0.0
5830.200000006658,0.0
5830.250000006658,0.0
5830.300000006659,0.0
5830.350000006659,0.0
5830.400000006659,0.0
5830.450000006659,0.0
5830.500000006659,0.0
5830.5500000066595,0.0
5830.60000000666,0.0
5830.65000000666,0.0
5830.70000000666,0.0
5830.75000000666,0.0
5830.80000000666,0.0
5830.850000006661,0.0
5830.900000006661,0.0
5830.950000006661,0.0
5831.000000006661,0.0
5831.050000006661,0.0
5831.1000000066615,0.0
5831.150000006662,0.0
5831.200000006662,0.0
5831.250000006662,0.0
5831.300000006662,0.0
5831.350000006662,0.0
5831.400000006663,0.0
5831.450000006663,0.0
5831.500000006663,0.0
5831.550000006663,0.0
5831.600000006663,0.0
5831.6500000066635,0.0
5831.700000006664,0.0
5831.750000006664,0.0
5831.800000006664,0.0
5831.850000006664,0.0
5831.900000006664,0.0
5831.950000006665,0.0
5832.000000006665,0.0
5832.050000006665,0.0
5832.100000006665,0.0
5832.150000006665,0.0
5832.2000000066655,0.0
5832.250000006666,0.0
5832.300000006666,0.0
5832.350000006666,0.0
5832.400000006666,0.0
5832.450000006666,0.0
5832.500000006667,0.0
5832.550000006667,0.0
5832.600000006667,0.0
5832.650000006667,0.0
5832.700000006667,0.0
5832.7500000066675,0.0
5832.800000006668,0.0
5832.850000006668,0.0
5832.900000006668,0.0
5832.950000006668,0.0
5833.000000006668,0.0
5833.050000006669,0.0
5833.100000006669,0.0
5833.150000006669,0.0
5833.200000006669,0.0
5833.250000006669,0.0
5833.3000000066695,0.0
5833.35000000667,0.0
5833.40000000667,0.0
5833.45000000667,0.0
5833.50000000667,0.0
5833.55000000667,0.0
5833.600000006671,0.0
5833.650000006671,0.0
5833.700000006671,0.0
5833.750000006671,0.0
5833.800000006671,0.0
5833.8500000066715,0.0
5833.900000006672,0.0
5833.950000006672,0.0
5834.000000006672,0.0
5834.050000006672,0.0
5834.100000006672,0.0
5834.150000006673,0.0
5834.200000006673,0.0
5834.250000006673,0.0
5834.300000006673,0.0
5834.350000006673,0.0
5834.4000000066735,0.0
5834.450000006674,0.0
5834.500000006674,0.0
5834.550000006674,0.0
5834.600000006674,0.0
5834.650000006674,0.0
5834.700000006675,0.0
5834.750000006675,0.0
5834.800000006675,0.0
5834.850000006675,0.0
5834.900000006675,0.0
5834.9500000066755,0.0
5835.000000006676,0.0
5835.050000006676,0.0
5835.100000006676,0.0
5835.150000006676,0.0
5835.200000006676,0.0
5835.250000006677,0.0
5835.300000006677,0.0
5835.350000006677,0.0
5835.400000006677,0.0
5835.450000006677,0.0
5835.5000000066775,0.0
5835.550000006678,0.0
5835.600000006678,0.0
5835.650000006678,0.0
5835.700000006678,0.0
5835.750000006678,0.0
5835.800000006679,0.0
5835.850000006679,0.0
5835.900000006679,0.0
5835.950000006679,0.0
5836.000000006679,0.0
5836.0500000066795,0.0
5836.10000000668,0.0
5836.15000000668,0.0
5836.20000000668,0.0
5836.25000000668,0.0
5836.30000000668,0.0
5836.350000006681,0.0
5836.400000006681,0.0
5836.450000006681,0.0
5836.500000006681,0.0
5836.550000006681,0.0
5836.6000000066815,0.0
5836.650000006682,0.0
5836.700000006682,0.0
5836.750000006682,0.0
5836.800000006682,0.0
5836.850000006682,0.0
5836.900000006683,0.0
5836.950000006683,0.0
5837.000000006683,0.0
5837.050000006683,0.0
5837.100000006683,0.0
5837.1500000066835,0.0
5837.200000006684,0.0
5837.250000006684,0.0
5837.300000006684,0.0
5837.350000006684,0.0
5837.400000006684,0.0
5837.450000006685,0.0
5837.500000006685,0.0
5837.550000006685,0.0
5837.600000006685,0.0
5837.650000006685,0.0
5837.7000000066855,0.0
5837.750000006686,0.0
5837.800000006686,0.0
5837.850000006686,0.0
5837.900000006686,0.0
5837.950000006686,0.0
5838.000000006687,0.0
5838.050000006687,0.0
5838.100000006687,0.0
5838.150000006687,0.0
5838.200000006687,0.0
5838.2500000066875,0.0
5838.300000006688,0.0
5838.350000006688,0.0
5838.400000006688,0.0
5838.450000006688,0.0
5838.500000006688,0.0
5838.550000006689,0.0
5838.600000006689,0.0
5838.650000006689,0.0
5838.700000006689,0.0
5838.750000006689,0.0
5838.8000000066895,0.0
5838.85000000669,0.0
5838.90000000669,0.0
5838.95000000669,0.0
5839.00000000669,0.0
5839.05000000669,0.0
5839.100000006691,0.0
5839.150000006691,0.0
5839.200000006691,0.0
5839.250000006691,0.0
5839.300000006691,0.0
5839.3500000066915,0.0
5839.400000006692,0.0
5839.450000006692,0.0
5839.500000006692,0.0
5839.550000006692,0.0
5839.600000006692,0.0
5839.650000006693,0.0
5839.700000006693,0.0
5839.750000006693,0.0
5839.800000006693,0.0
5839.850000006693,0.0
5839.9000000066935,0.0
5839.950000006694,0.0
5840.000000006694,0.0
5840.050000006694,0.0
5840.100000006694,0.0
5840.150000006694,0.0
5840.200000006695,0.0
5840.250000006695,0.0
5840.300000006695,0.0
5840.350000006695,0.0
5840.400000006695,0.0
5840.4500000066955,0.0
5840.500000006696,0.0
5840.550000006696,0.0
5840.600000006696,0.0
5840.650000006696,0.0
5840.700000006696,0.0
5840.750000006697,0.0
5840.800000006697,0.0
5840.850000006697,0.0
5840.900000006697,0.0
5840.950000006697,0.0
5841.0000000066975,0.0
5841.050000006698,0.0
5841.100000006698,0.0
5841.150000006698,0.0
5841.200000006698,0.0
5841.250000006698,0.0
5841.300000006699,0.0
5841.350000006699,0.0
5841.400000006699,0.0
5841.450000006699,0.0
5841.500000006699,0.0
5841.5500000066995,0.0
5841.6000000067,0.0
5841.6500000067,0.0
5841.7000000067,0.0
5841.7500000067,0.0
5841.8000000067,0.0
5841.850000006701,0.0
5841.900000006701,0.0
5841.950000006701,0.0
5842.000000006701,0.0
5842.050000006701,0.0
5842.1000000067015,0.0
5842.150000006702,0.0
5842.200000006702,0.0
5842.250000006702,0.0
5842.300000006702,0.0
5842.350000006702,0.0
5842.400000006703,0.0
5842.450000006703,0.0
5842.500000006703,0.0
5842.550000006703,0.0
5842.600000006703,0.0
5842.6500000067035,0.0
5842.700000006704,0.0
5842.750000006704,0.0
5842.800000006704,0.0
5842.850000006704,0.0
5842.900000006704,0.0
5842.950000006705,0.0
5843.000000006705,0.0
5843.050000006705,0.0
5843.100000006705,0.0
5843.150000006705,0.0
5843.2000000067055,0.0
5843.250000006706,0.0
5843.300000006706,0.0
5843.350000006706,0.0
5843.400000006706,0.0
5843.450000006706,0.0
5843.500000006707,0.0
5843.550000006707,0.0
5843.600000006707,0.0
5843.650000006707,0.0
5843.700000006707,0.0
5843.7500000067075,0.0
5843.800000006708,0.0
5843.850000006708,0.0
5843.900000006708,0.0
5843.950000006708,0.0
5844.000000006708,0.0
5844.050000006709,0.0
5844.100000006709,0.0
5844.150000006709,0.0
5844.200000006709,0.0
5844.250000006709,0.0
5844.3000000067095,0.0
5844.35000000671,0.0
5844.40000000671,0.0
5844.45000000671,0.0
5844.50000000671,0.0
5844.55000000671,0.0
5844.600000006711,0.0
5844.650000006711,0.0
5844.700000006711,0.0
5844.750000006711,0.0
5844.800000006711,0.0
5844.8500000067115,0.0
5844.900000006712,0.0
5844.950000006712,0.0
5845.000000006712,0.0
5845.050000006712,0.0
5845.100000006712,0.0
5845.150000006713,0.0
5845.200000006713,0.0
5845.250000006713,0.0
5845.300000006713,0.0
5845.350000006713,0.0
5845.4000000067135,0.0
5845.450000006714,0.0
5845.500000006714,0.0
5845.550000006714,0.0
5845.600000006714,0.0
5845.650000006714,0.0
5845.700000006715,0.0
5845.750000006715,0.0
5845.800000006715,0.0
5845.850000006715,0.0
5845.900000006715,0.0
5845.9500000067155,0.0
5846.000000006716,0.0
5846.050000006716,0.0
5846.100000006716,0.0
5846.150000006716,0.0
5846.200000006716,0.0
5846.250000006717,0.0
5846.300000006717,0.0
5846.350000006717,0.0
5846.400000006717,0.0
5846.450000006717,0.0
5846.5000000067175,0.0
5846.550000006718,0.0
5846.600000006718,0.0
5846.650000006718,0.0
5846.700000006718,0.0
5846.750000006718,0.0
5846.800000006719,0.0
5846.850000006719,0.0
5846.900000006719,0.0
5846.950000006719,0.0
5847.000000006719,0.0
5847.0500000067195,0.0
5847.10000000672,0.0
5847.15000000672,0.0
5847.20000000672,0.0
5847.25000000672,0.0
5847.30000000672,0.0
5847.350000006721,0.0
5847.400000006721,0.0
5847.450000006721,0.0
5847.500000006721,0.0
5847.550000006721,0.0
5847.6000000067215,0.0
5847.650000006722,0.0
5847.700000006722,0.0
5847.750000006722,0.0
5847.800000006722,0.0
5847.850000006722,0.0
5847.900000006723,0.0
5847.950000006723,0.0
5848.000000006723,0.0
5848.050000006723,0.0
5848.100000006723,0.0
5848.1500000067235,0.0
5848.200000006724,0.0
5848.250000006724,0.0
5848.300000006724,0.0
5848.350000006724,0.0
5848.400000006724,0.0
5848.450000006725,0.0
5848.500000006725,0.0
5848.550000006725,0.0
5848.600000006725,0.0
5848.650000006725,0.0
5848.7000000067255,0.0
5848.750000006726,0.0
5848.800000006726,0.0
5848.850000006726,0.0
5848.900000006726,0.0
5848.950000006726,0.0
5849.000000006727,0.0
5849.050000006727,0.0
5849.100000006727,0.0
5849.150000006727,0.0
5849.200000006727,0.0
5849.2500000067275,0.0
5849.300000006728,0.0
5849.350000006728,0.0
5849.400000006728,0.0
5849.450000006728,0.0
